Size Level.sav: 47488751 bytes
Now checking the data...
Now counting pals...
Now populating the information...
Inactive Guild: Unnamed Guild | Guild ID: e1e17eca-4260-9ba2-6360-8c9fd0b651dc | Reason: No players found.
Player: Douwe1812 | UID: f52d75ce-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-22 16:08:27 (1d:13h:37m:52s ago)

Guild: Unnamed Guild | Guild Leader: ske | Guild ID: 340b644d-4ee6-d6db-aadf-5888ca3f35e4
Base Locations: 0
Guild Players: 1
Player: ske | UID: 210f6f0d-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-17 15:17:25 (6d:14h:28m:54s ago)

Guild: Unnamed Guild | Guild Leader: ♡STEAMDECK♡ | Guild ID: e9166518-4536-eb2e-49b8-6988c01f80fa
Base Locations: 0
Guild Players: 1
Player: ♡STEAMDECK♡ | UID: c20c6b4f-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-17 15:21:05 (6d:14h:25m:14s ago)

Guild: Unnamed Guild | Guild Leader: Menoetius | Guild ID: 2baf409e-49ea-9e2c-8e6c-f4979b84d06c
Base Locations: 0
Guild Players: 1
Player: Menoetius | UID: fc0386fb-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-17 16:10:48 (6d:13h:35m:31s ago)

Guild: Unnamed Guild | Guild Leader: LeAFy | Guild ID: 6801ea1b-47c9-be83-bd62-fabdd8eba439
Base Locations: 1
Base 1: 167, -361
Guild Players: 1
Player: LeAFy | UID: 5b3c4189-0000-0000-0000-000000000000 | Level: 8 | Caught: 17 | Owned: 12 | Encounters: 8 | Uniques: 8 | Last Online: 2024-09-17 17:11:58 (6d:12h:34m:21s ago)

Guild: Unnamed Guild | Guild Leader: agus | Guild ID: 3aba161a-421c-9e8b-8055-6b88edb6b544
Base Locations: 0
Guild Players: 1
Player: agus | UID: f6dc0ce0-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-17 21:15:21 (6d:8h:30m:58s ago)

Guild: Unnamed Guild | Guild Leader: Cosmic-Trell | Guild ID: b14edf22-4364-128a-c473-148ed11ff21c
Base Locations: 0
Guild Players: 1
Player: Cosmic-Trell | UID: f9052d33-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-17 20:02:12 (6d:9h:44m:7s ago)

Guild: Unnamed Guild | Guild Leader: NankiraPC | Guild ID: f03530e3-4e2e-4061-8276-c2b8d0a20883
Base Locations: 0
Guild Players: 1
Player: NankiraPC | UID: 51e2e299-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-17 23:46:45 (6d:5h:59m:34s ago)

Guild: Unnamed Guild | Guild Leader: GOOBAH | Guild ID: db85ac58-45ac-2c33-94f7-efa7dcc1d63c
Base Locations: 0
Guild Players: 1
Player: GOOBAH | UID: 43b67b69-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-17 22:58:57 (6d:6h:47m:22s ago)

Guild: Unnamed Guild | Guild Leader: Claudia | Guild ID: 815c1b2c-4441-e8c4-2f79-daa5e853b1c4
Base Locations: 1
Base 1: 476, -184
Guild Players: 2
Player: Claudia | UID: f59491f7-0000-0000-0000-000000000000 | Level: 3 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-09-18 21:03:07 (5d:8h:43m:12s ago)
Player: Kraudia ComK | UID: 2a138aab-0000-0000-0000-000000000000 | Level: 4 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-18 21:03:04 (5d:8h:43m:15s ago)

Guild: Unnamed Guild | Guild Leader: Ghosty | Guild ID: 9fb3d68c-4702-5cd2-59ff-3283dbffdbb4
Base Locations: 0
Guild Players: 1
Player: Ghosty | UID: 9d0fe0d9-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-18 16:11:04 (5d:13h:35m:15s ago)

Guild: Unnamed Guild | Guild Leader: Peaches | Guild ID: ae948d0f-473f-6ab3-f163-4a9e8d28e488
Base Locations: 0
Guild Players: 1
Player: Peaches | UID: b9289819-0000-0000-0000-000000000000 | Level: 3 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-09-18 06:21:44 (5d:23h:24m:35s ago)

Guild: Unnamed Guild | Guild Leader: Kitsunari | Guild ID: 666866d5-4e77-0855-d4a4-22a92b9a74e5
Base Locations: 0
Guild Players: 1
Player: Kitsunari | UID: 10c86b3d-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-19 00:59:23 (5d:4h:46m:56s ago)

Guild: Unnamed Guild | Guild Leader: bandith | Guild ID: 6e591807-46fc-83e2-5b75-0a9b5fd1ad08
Base Locations: 0
Guild Players: 1
Player: bandith | UID: 34cbb720-0000-0000-0000-000000000000 | Level: 3 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-09-19 01:04:55 (5d:4h:41m:24s ago)

Guild: Unnamed Guild | Guild Leader: Datandy | Guild ID: f8a6beb2-403f-ad8e-f040-32b26e577127
Base Locations: 0
Guild Players: 1
Player: Datandy | UID: 393c0647-0000-0000-0000-000000000000 | Level: 4 | Caught: 3 | Owned: 3 | Encounters: 3 | Uniques: 3 | Last Online: 2024-09-18 20:46:08 (5d:9h:11s ago)

Guild: Unnamed Guild | Guild Leader: Lotus | Guild ID: 62d54ee7-4941-f7ce-dc04-67a22fee3bee
Base Locations: 0
Guild Players: 1
Player: Lotus | UID: 231a55af-0000-0000-0000-000000000000 | Level: 3 | Caught: 2 | Owned: 2 | Encounters: 2 | Uniques: 2 | Last Online: 2024-09-18 17:44:08 (5d:12h:2m:11s ago)

Guild: Unnamed Guild | Guild Leader: LIX | Guild ID: fc7345f1-4588-1bba-2f2e-5687c1f2a2e0
Base Locations: 3
Base 1: 82, -224
Base 2: -456, -45
Base 3: -269, -410
Guild Players: 1
Player: LIX | UID: ef54e3a2-0000-0000-0000-000000000000 | Level: 33 | Caught: 473 | Owned: 417 | Encounters: 75 | Uniques: 75 | Last Online: 2024-09-23 18:32:16 (11h:14m:3s ago)

Guild: Unnamed Guild | Guild Leader: seujqm7fxeh | Guild ID: 5d00810a-448c-0d2d-2b38-54aa7119b5ca
Base Locations: 0
Guild Players: 1
Player: seujqm7fxeh | UID: 50592d47-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-18 08:37:55 (5d:21h:8m:24s ago)

Guild: Unnamed Guild | Guild Leader: Fulkixander | Guild ID: 07fe957b-4a22-7107-2d56-9190b2ea3447
Base Locations: 0
Guild Players: 1
Player: Fulkixander | UID: 1f83ac2e-0000-0000-0000-000000000000 | Level: 3 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-09-18 06:26:17 (5d:23h:20m:2s ago)

Guild: Unnamed Guild | Guild Leader: Ryomen Sukuna | Guild ID: d1136f19-4801-194c-259d-14b147a3db2b
Base Locations: 0
Guild Players: 1
Player: Ryomen Sukuna | UID: 215f5d28-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-18 17:57:20 (5d:11h:48m:59s ago)

Guild: Unnamed Guild | Guild Leader: 337175004 | Guild ID: 78a54bbe-41b0-fc75-4e85-eebc63a90708
Base Locations: 0
Guild Players: 1
Player: 337175004 | UID: b0f73d17-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-18 23:44:26 (5d:6h:1m:53s ago)

Guild: Unnamed Guild | Guild Leader: TheOpenWorldGamer | Guild ID: 4554544f-457c-5a13-85e7-938cb6f2d8be
Base Locations: 1
Base 1: 206, -456
Guild Players: 1
Player: TheOpenWorldGamer | UID: dd4189f2-0000-0000-0000-000000000000 | Level: 6 | Caught: 6 | Owned: 2 | Encounters: 4 | Uniques: 4 | Last Online: 2024-09-19 06:08:20 (4d:23h:37m:59s ago)

Guild: Unnamed Guild | Guild Leader: barabylka | Guild ID: 2da34bbe-4313-096d-e3fd-2bb96c4d2620
Base Locations: 0
Guild Players: 1
Player: barabylka | UID: 39f3b5d0-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-18 19:18:48 (5d:10h:27m:31s ago)

Guild: Unnamed Guild | Guild Leader: avengerx7 | Guild ID: 93185677-453f-f747-ee97-2b961fd272e4
Base Locations: 0
Guild Players: 1
Player: avengerx7 | UID: ba640893-0000-0000-0000-000000000000 | Level: 6 | Caught: 8 | Owned: 8 | Encounters: 6 | Uniques: 6 | Last Online: 2024-09-18 11:10:02 (5d:18h:36m:17s ago)

Guild: Unnamed Guild | Guild Leader: iNeo | Guild ID: 36daf326-427d-aec2-22d2-c78b2f5dfb4b
Base Locations: 2
Base 1: -312, 71
Base 2: -333, 69
Guild Players: 1
Player: iNeo | UID: 06fd0e93-0000-0000-0000-000000000000 | Level: 44 | Caught: 725 | Owned: 468 | Encounters: 103 | Uniques: 103 | Last Online: 2024-09-23 20:47:07 (8h:59m:12s ago)

Guild: Unnamed Guild | Guild Leader: Zeus | Guild ID: 6b6a28fd-4a4f-7a49-bda1-fb869fd56c85
Base Locations: 1
Base 1: -21, -466
Guild Players: 1
Player: Zeus | UID: 299d4883-0000-0000-0000-000000000000 | Level: 14 | Caught: 41 | Owned: 31 | Encounters: 24 | Uniques: 24 | Last Online: 2024-09-22 15:10:11 (1d:14h:36m:8s ago)

Guild: Unnamed Guild | Guild Leader: MajinKenpachi | Guild ID: 68494282-4f8c-83a8-9e88-de922db3313c
Base Locations: 0
Guild Players: 1
Player: MajinKenpachi | UID: cf839b0f-0000-0000-0000-000000000000 | Level: 8 | Caught: 19 | Owned: 19 | Encounters: 13 | Uniques: 13 | Last Online: 2024-09-19 13:23:12 (4d:16h:23m:7s ago)

Guild: Unnamed Guild | Guild Leader: LostFaeth | Guild ID: 6d5c4cf9-405f-d191-c43a-5989ae2e306c
Base Locations: 0
Guild Players: 1
Player: LostFaeth | UID: aa933f3d-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-18 14:38:59 (5d:15h:7m:20s ago)

Guild: Unnamed Guild | Guild Leader: Verchiel | Guild ID: 1eab05aa-4c5a-22da-7e0e-99be3ec3cb6d
Base Locations: 0
Guild Players: 1
Player: Verchiel | UID: 974645cc-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-18 20:56:05 (5d:8h:50m:14s ago)

Guild: Unnamed Guild | Guild Leader: Kai | Guild ID: dc3801e1-4506-e146-f162-9a932d9391e2
Base Locations: 0
Guild Players: 1
Player: Kai | UID: 64b1ed7f-0000-0000-0000-000000000000 | Level: 5 | Caught: 8 | Owned: 8 | Encounters: 6 | Uniques: 6 | Last Online: 2024-09-18 16:36:28 (5d:13h:9m:51s ago)

Guild: Unnamed Guild | Guild Leader: Chopcroser | Guild ID: f23d0b3d-4e8a-5468-394a-46960f09a94e
Base Locations: 0
Guild Players: 1
Player: Chopcroser | UID: 75c0f8c1-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-18 15:01:25 (5d:14h:44m:54s ago)

Guild: Unnamed Guild | Guild Leader: Ziz | Guild ID: be5b702d-4562-d324-4ce3-7585cc727d45
Base Locations: 0
Guild Players: 1
Player: Ziz | UID: c069432e-0000-0000-0000-000000000000 | Level: 3 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-19 02:30:12 (5d:3h:16m:7s ago)

Guild: Unnamed Guild | Guild Leader: Saz | Guild ID: 485c6227-4013-4be4-0380-3294f958b402
Base Locations: 0
Guild Players: 1
Player: Saz | UID: 98b82b4e-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-18 20:45:47 (5d:9h:32s ago)

Guild: Unnamed Guild | Guild Leader: Raine | Guild ID: 929381af-4094-2d6a-b3bd-0e8c8faf9cd6
Base Locations: 0
Guild Players: 1
Player: Raine | UID: 95457697-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-18 20:45:45 (5d:9h:34s ago)

Guild: Unnamed Guild | Guild Leader: Liv4games | Guild ID: f25da88a-42e9-f1c9-833a-b995d514fedf
Base Locations: 0
Guild Players: 1
Player: Liv4games | UID: 41d01992-0000-0000-0000-000000000000 | Level: 8 | Caught: 20 | Owned: 20 | Encounters: 13 | Uniques: 13 | Last Online: 2024-09-18 22:25:20 (5d:7h:20m:59s ago)

Guild: Unnamed Guild | Guild Leader: Bash Ketchem | Guild ID: abfe69a7-400f-30ae-5708-ad9a7c0f30c5
Base Locations: 0
Guild Players: 1
Player: Bash Ketchem | UID: 7787f570-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-19 07:02:38 (4d:22h:43m:41s ago)

Guild: Unnamed Guild | Guild Leader: Leviathan | Guild ID: 65886526-42a1-4342-9d5d-7b9c98b74b34
Base Locations: 0
Guild Players: 1
Player: Leviathan | UID: 7d0a1a8f-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-22 21:26:11 (1d:8h:20m:8s ago)

Guild: Unnamed Guild | Guild Leader: Liberta | Guild ID: 7b59b735-4be0-0479-69ca-a193d0f6f8db
Base Locations: 0
Guild Players: 1
Player: Liberta | UID: f75b63e4-0000-0000-0000-000000000000 | Level: 7 | Caught: 12 | Owned: 12 | Encounters: 8 | Uniques: 8 | Last Online: 2024-09-22 22:31:36 (1d:7h:14m:43s ago)

Guild: Unnamed Guild | Guild Leader: AlexTheGhoul | Guild ID: 947bbb56-4448-e41a-4eb4-7093ebd8af74
Base Locations: 0
Guild Players: 1
Player: AlexTheGhoul | UID: b3445694-0000-0000-0000-000000000000 | Level: 3 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-19 11:12:35 (4d:18h:33m:44s ago)

Guild: Unnamed Guild | Guild Leader: Explodium | Guild ID: ea5c8a57-41bd-c028-39a0-62a4d202613e
Base Locations: 1
Base 1: -151, -712
Guild Players: 2
Player: Explodium | UID: 99f0bb71-0000-0000-0000-000000000000 | Level: 3 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-09-19 22:47:12 (4d:6h:59m:7s ago)
Player: Aleiha | UID: 2fc2134b-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-19 22:47:15 (4d:6h:59m:4s ago)

Guild: Unnamed Guild | Guild Leader: Thealmightybuddha | Guild ID: b0ec158b-4f2d-eda4-2a72-45857367a42e
Base Locations: 0
Guild Players: 1
Player: Thealmightybuddha | UID: 550f1de9-0000-0000-0000-000000000000 | Level: 3 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-19 13:50:13 (4d:15h:56m:6s ago)

Guild: Unnamed Guild | Guild Leader: z | Guild ID: 0ed1b298-4d06-48a6-0d26-fab2bf4d8d3a
Base Locations: 0
Guild Players: 1
Player: z | UID: 8cb959fb-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-19 23:43:35 (4d:6h:2m:44s ago)

Guild: Unnamed Guild | Guild Leader: Raptor | Guild ID: 5845dc5b-42da-7601-2764-62b7a30cf3f0
Base Locations: 0
Guild Players: 1
Player: Raptor | UID: 27e53a66-0000-0000-0000-000000000000 | Level: 3 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-09-19 16:30:11 (4d:13h:16m:8s ago)

Guild: Unnamed Guild | Guild Leader: Guildshadow | Guild ID: 8c1c7559-4bcf-2ad0-e1e1-ab90b106e83d
Base Locations: 1
Base 1: -48, -455
Guild Players: 1
Player: Guildshadow | UID: 74898dd8-0000-0000-0000-000000000000 | Level: 8 | Caught: 16 | Owned: 16 | Encounters: 11 | Uniques: 11 | Last Online: 2024-09-19 17:43:52 (4d:12h:2m:27s ago)

Guild: Unnamed Guild | Guild Leader: Moh82 | Guild ID: b14d34c1-4e68-e990-5e25-a085b66916d4
Base Locations: 0
Guild Players: 1
Player: Moh82 | UID: 18b35166-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-19 14:08:52 (4d:15h:37m:27s ago)

Guild: Unnamed Guild | Guild Leader: big bot | Guild ID: 4d8fd7cb-42c8-0f51-0f05-19959efe759f
Base Locations: 0
Guild Players: 1
Player: big bot | UID: 1fa37026-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-20 18:06:38 (3d:11h:39m:41s ago)

Guild: Unnamed Guild | Guild Leader: eeks! | Guild ID: ccaba845-42bd-8366-5d56-06b7a0236ec0
Base Locations: 0
Guild Players: 1
Player: eeks! | UID: 6003e3ae-0000-0000-0000-000000000000 | Level: 3 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-09-20 02:34:18 (4d:3h:12m:1s ago)

Guild: Unnamed Guild | Guild Leader: LuluHonda | Guild ID: e798ac7a-4b2b-65aa-0463-1789f03ca964
Base Locations: 1
Base 1: -72, -441
Guild Players: 1
Player: LuluHonda | UID: 799485a0-0000-0000-0000-000000000000 | Level: 24 | Caught: 131 | Owned: 130 | Encounters: 64 | Uniques: 64 | Last Online: 2024-09-23 07:13:38 (22h:32m:41s ago)

Guild: Unnamed Guild | Guild Leader: Poison𝗣𝗼𝗶𝘀𝗼𝗻 | Guild ID: cdddbcca-4492-f799-8edb-77bd9447aa01
Base Locations: 0
Guild Players: 1
Player: Poison𝗣𝗼𝗶𝘀𝗼𝗻 | UID: c94aff9d-0000-0000-0000-000000000000 | Level: 4 | Caught: 3 | Owned: 3 | Encounters: 2 | Uniques: 2 | Last Online: 2024-09-20 02:34:22 (4d:3h:11m:57s ago)

Guild: Unnamed Guild | Guild Leader: Twitch_Gafan1n | Guild ID: 76902477-499f-23fd-f017-cab1821353bf
Base Locations: 0
Guild Players: 1
Player: Twitch_Gafan1n | UID: 6a0bb423-0000-0000-0000-000000000000 | Level: 4 | Caught: 2 | Owned: 2 | Encounters: 2 | Uniques: 2 | Last Online: 2024-09-20 08:34:21 (3d:21h:11m:58s ago)

Guild: Unnamed Guild | Guild Leader: PalT | Guild ID: 77fe43fa-411d-d25e-f91a-a0b05cdf4fc5
Base Locations: 0
Guild Players: 1
Player: PalT | UID: 104e4a9f-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-20 12:24:50 (3d:17h:21m:29s ago)

Guild: Unnamed Guild | Guild Leader: Сапфира | Guild ID: c1f5c340-46da-ad4f-9413-e18f4f80e42a
Base Locations: 0
Guild Players: 1
Player: Сапфира | UID: 558bc9f0-0000-0000-0000-000000000000 | Level: 4 | Caught: 4 | Owned: 4 | Encounters: 2 | Uniques: 2 | Last Online: 2024-09-20 08:30:59 (3d:21h:15m:20s ago)

Guild: Unnamed Guild | Guild Leader: Corvus | Guild ID: ab30e59d-4358-c48b-a3ad-669bf4fd26d8
Base Locations: 0
Guild Players: 1
Player: Corvus | UID: 047386ba-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-20 12:34:37 (3d:17h:11m:42s ago)

Guild: Unnamed Guild | Guild Leader: dlhowes11 | Guild ID: 91918ae8-498b-c17c-eb67-f794866f1105
Base Locations: 0
Guild Players: 1
Player: dlhowes11 | UID: 2f860fff-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-20 12:28:19 (3d:17h:18m:0s ago)

Guild: Unnamed Guild | Guild Leader: Korndog | Guild ID: 4662d40c-46a7-bd0b-3ad0-2f8c3dcce2db
Base Locations: 0
Guild Players: 1
Player: Korndog | UID: c8d82236-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-20 23:10:24 (3d:6h:35m:55s ago)

Guild: Unnamed Guild | Guild Leader: Eldiora | Guild ID: d7cd7b51-4dde-ca11-2398-048108f1d4b0
Base Locations: 0
Guild Players: 1
Player: Eldiora | UID: 7fa8f437-0000-0000-0000-000000000000 | Level: 4 | Caught: 3 | Owned: 3 | Encounters: 2 | Uniques: 2 | Last Online: 2024-09-20 13:51:28 (3d:15h:54m:51s ago)

Guild: Unnamed Guild | Guild Leader: DySeen | Guild ID: 37c6e520-4842-4aeb-279d-08abab6a3eeb
Base Locations: 0
Guild Players: 1
Player: DySeen | UID: 6da801a8-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-20 18:55:17 (3d:10h:51m:2s ago)

Guild: Unnamed Guild | Guild Leader: Bakxin | Guild ID: 40461677-467e-ea6c-5aac-aaa49a588a52
Base Locations: 0
Guild Players: 1
Player: Bakxin | UID: 64d2562d-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-21 00:08:46 (3d:5h:37m:33s ago)

Guild: Unnamed Guild | Guild Leader: dmrduckone | Guild ID: 5d061465-48ce-1cb1-08ee-8280808d36a2
Base Locations: 0
Guild Players: 1
Player: dmrduckone | UID: e109c175-0000-0000-0000-000000000000 | Level: 7 | Caught: 12 | Owned: 12 | Encounters: 11 | Uniques: 11 | Last Online: 2024-09-21 08:28:34 (2d:21h:17m:45s ago)

Guild: Unnamed Guild | Guild Leader: Teerwenn | Guild ID: adcc96a7-4893-c3df-e856-008d5102af79
Base Locations: 1
Base 1: 75, -372
Guild Players: 1
Player: Teerwenn | UID: bc321e19-0000-0000-0000-000000000000 | Level: 24 | Caught: 159 | Owned: 145 | Encounters: 33 | Uniques: 33 | Last Online: 2024-09-23 21:43:23 (8h:2m:56s ago)

Guild: Unnamed Guild | Guild Leader: Karitza | Guild ID: c3422a84-4dcb-154b-c871-3b9413babac9
Base Locations: 1
Base 1: 363, -366
Guild Players: 1
Player: Karitza | UID: 8d28c83c-0000-0000-0000-000000000000 | Level: 11 | Caught: 37 | Owned: 33 | Encounters: 10 | Uniques: 10 | Last Online: 2024-09-21 13:57:20 (2d:15h:48m:59s ago)

Guild: Unnamed Guild | Guild Leader: Tarrtarus | Guild ID: 0bce105a-4c6a-1320-2a7a-839b3bec3584
Base Locations: 0
Guild Players: 1
Player: Tarrtarus | UID: b4cf0882-0000-0000-0000-000000000000 | Level: 3 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-09-21 23:12:10 (2d:6h:34m:9s ago)

Guild: Unnamed Guild | Guild Leader: Pauzy | Guild ID: 02767dec-443f-357d-e7c8-a08c8e25a341
Base Locations: 0
Guild Players: 1
Player: Pauzy | UID: 5554cc80-0000-0000-0000-000000000000 | Level: 3 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-09-21 12:00:59 (2d:17h:45m:20s ago)

Guild: Unnamed Guild | Guild Leader: Rheno | Guild ID: 6170169f-4532-36f1-2f02-7892bf71a093
Base Locations: 0
Guild Players: 1
Player: Rheno | UID: 9c7eec9d-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-21 12:38:13 (2d:17h:8m:6s ago)

Guild: Unnamed Guild | Guild Leader: Prince | Guild ID: 4213b278-456c-c76e-ea27-5eb36bf98f03
Base Locations: 1
Base 1: -330, -557
Guild Players: 1
Player: Prince | UID: 616ee0f9-0000-0000-0000-000000000000 | Level: 12 | Caught: 26 | Owned: 17 | Encounters: 12 | Uniques: 12 | Last Online: 2024-09-22 05:15:23 (2d:30m:56s ago)

Guild: Unnamed Guild | Guild Leader: Brumbles | Guild ID: f1c92473-4215-dd5a-4700-ee939f15a859
Base Locations: 0
Guild Players: 1
Player: Brumbles | UID: a3898993-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-21 12:38:27 (2d:17h:7m:53s ago)

Guild: Unnamed Guild | Guild Leader: Syn | Guild ID: ec70c11f-4004-9f60-d626-bf9822e76960
Base Locations: 0
Guild Players: 1
Player: Syn | UID: 7451da45-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-21 14:09:56 (2d:15h:36m:23s ago)

Guild: Unnamed Guild | Guild Leader: Originformegiratina | Guild ID: 55f1fdc7-40b0-1f2c-929a-9780ab0794ec
Base Locations: 0
Guild Players: 1
Player: Originformegiratina | UID: ce5d7d3b-0000-0000-0000-000000000000 | Level: 6 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-09-21 17:40:22 (2d:12h:5m:57s ago)
